total_notes,don_notes,ka_notes,big_don,big_ka,drumroll,balloon,note_density,note_variety,avg_spacing,min_spacing,spacing_variance,transition_rate,bpm_changes,time_sig_changes,max_bpm,min_bpm,avg_bpm,bpm_variance,gogo_proportion,gogo_note_density,regular_note_density,difficulty_name,difficulty_level,source_file
377,177,192,7,1,1,0,8.195652173913043,5,5.776595744680851,3,26.503282028066998,0.5809018567639257,2,0,128.0,123.339,126.44633333333333,4.827760222222224,0.30434782608695654,10.214285714285714,7.3125,Oni,8,charts/01 Pop\Dejavina -Japanese Version-\Dejavina -Japanese Version-.tja
244,136,98,9,1,3,0,5.304347826086956,5,8.938271604938272,3,49.119646395366566,0.4385245901639344,2,0,128.0,123.339,126.44633333333333,4.827760222222224,0.30434782608695654,6.142857142857143,4.9375,Hard,5,charts/01 Pop\Dejavina -Japanese Version-\Dejavina -Japanese Version-.tja
163,79,74,9,1,3,0,3.5434782608695654,5,13.407407407407407,6,125.31550068587104,0.4662576687116564,2,0,128.0,123.339,126.44633333333333,4.827760222222224,0.30434782608695654,4.214285714285714,3.25,Normal,4,charts/01 Pop\Dejavina -Japanese Version-\Dejavina -Japanese Version-.tja
79,52,27,0,0,3,0,1.7173913043478262,3,27.846153846153847,12,729.0019723865878,0.21518987341772153,2,0,128.0,123.339,126.44633333333333,4.827760222222224,0.30434782608695654,2.2142857142857144,1.5,Easy,3,charts/01 Pop\Dejavina -Japanese Version-\Dejavina -Japanese Version-.tja
446,276,167,2,1,4,0,7.964285714285714,5,5.973033707865168,3,35.88241888650421,0.4663677130044843,41,0,123.76,120.29,122.03261904761905,0.43457647392290333,0.17857142857142858,9.8,7.565217391304348,Oni,8,charts/01 Pop\Desire\Desire.tja
327,230,94,2,1,3,0,5.839285714285714,5,8.061349693251534,3,58.370469343972296,0.3486238532110092,41,0,123.76,120.29,122.03261904761905,0.43457647392290333,0.17857142857142858,7.7,5.434782608695652,Hard,7,charts/01 Pop\Desire\Desire.tja
149,95,53,0,1,5,0,2.6607142857142856,4,17.756756756756758,6,214.48137326515706,0.3825503355704698,41,0,123.76,120.29,122.03261904761905,0.43457647392290333,0.17857142857142858,3.0,2.5869565217391304,Normal,3,charts/01 Pop\Desire\Desire.tja
117,97,19,1,0,5,0,2.0892857142857144,4,22.655172413793103,6,363.7776456599286,0.11965811965811966,41,0,123.76,120.29,122.03261904761905,0.43457647392290333,0.17857142857142858,2.3,2.0434782608695654,Easy,3,charts/01 Pop\Desire\Desire.tja
448,174,234,37,3,1,6,6.588235294117647,6,6.809843400447427,1,31.071223017982174,0.47098214285714285,0,0,140.0,140.0,140.0,0.0,0.11764705882352941,6.875,6.55,Oni,7,charts/01 Pop\Digital Mogura\Digital Mogura.tja
287,129,119,37,2,1,5,4.220588235294118,6,10.797202797202797,1,52.85397818964253,0.39372822299651566,0,0,140.0,140.0,140.0,0.0,0.11764705882352941,5.0,4.116666666666666,Hard,4,charts/01 Pop\Digital Mogura\Digital Mogura.tja
147,83,41,23,0,1,7,2.161764705882353,5,21.58219178082192,1,310.28434040157634,0.3945578231292517,0,0,140.0,140.0,140.0,0.0,0.11764705882352941,2.0,2.183333333333333,Normal,3,charts/01 Pop\Digital Mogura\Digital Mogura.tja
106,54,30,22,0,1,7,1.5588235294117647,5,30.333333333333332,1,599.1746031746032,0.3867924528301887,0,0,140.0,140.0,140.0,0.0,0.11764705882352941,2.0,1.5,Easy,2,charts/01 Pop\Digital Mogura\Digital Mogura.tja
637,242,356,38,1,2,2,7.0,6,6.334905660377358,1,54.98375014833273,0.5557299843014128,9,0,186.0,72.74,140.642,1318.4005160000002,0.08791208791208792,10.875,6.626506024096385,Oni,8,charts/01 Pop\Dive to Blue\Dive to Blue.tja
264,106,97,33,28,3,2,2.901098901098901,6,15.29657794676806,4,319.250444563316,0.6287878787878788,7,0,186.0,80.0,134.41250000000002,1218.67359375,0.08791208791208792,3.875,2.8072289156626504,Hard,3,charts/01 Pop\Dive to Blue\Dive to Blue.tja
138,79,26,26,7,3,9,1.5164835164835164,6,29.364963503649633,6,635.3120571154562,0.42028985507246375,7,0,186.0,80.0,134.41250000000002,1218.67359375,0.08791208791208792,2.375,1.4337349397590362,Normal,2,charts/01 Pop\Dive to Blue\Dive to Blue.tja
85,46,15,19,5,3,9,0.9444444444444444,6,47.857142857142854,6,948.6224489795916,0.2823529411764706,7,0,186.0,80.0,134.41250000000002,1218.67359375,0.08888888888888889,1.375,0.9024390243902439,Easy,2,charts/01 Pop\Dive to Blue\Dive to Blue.tja
422,229,185,8,0,1,1,7.962264150943396,5,6.014251781472684,3,104.79314605537095,0.5758293838862559,0,0,135.0,135.0,135.0,0.0,0.18867924528301888,10.9,7.27906976744186,Oni,7,charts/01 Pop\Don’ts Don’ts\Donts Donts.tja
311,182,117,10,2,2,1,5.867924528301887,6,2.7225806451612904,1,19.49078043704475,0.6366559485530546,0,0,135.0,135.0,135.0,0.0,0.18867924528301888,6.2,5.790697674418604,Hard,6,charts/01 Pop\Don’ts Don’ts\Donts Donts.tja
149,81,60,8,0,4,1,2.811320754716981,5,2.8513513513513513,1,11.653579254930605,0.26174496644295303,0,0,135.0,135.0,135.0,0.0,0.18867924528301888,4.4,2.441860465116279,Normal,4,charts/01 Pop\Don’ts Don’ts\Donts Donts.tja
102,64,30,6,2,4,1,1.9245283018867925,6,4.178217821782178,2,20.879129497108128,0.35294117647058826,0,0,135.0,135.0,135.0,0.0,0.18867924528301888,2.4,1.813953488372093,Easy,3,charts/01 Pop\Don’ts Don’ts\Donts Donts.tja
777,380,365,17,15,3,3,6.9375,6,6.983247422680412,1,41.694306980019135,0.5096525096525096,2,2,225.0,112.5,187.5,2812.5,0.16964285714285715,7.157894736842105,6.89247311827957,Oni,9,charts/01 Pop\Doro no Bunzai de Watashi Dake no Taisetsu o Ubaouda Nante\Doro no Bunzai de Watashi Dake no Taisetsu o Ubaouda Nante.tja
436,213,182,30,11,1,5,3.892857142857143,6,12.871264367816092,1,162.15354207953496,0.46788990825688076,2,2,225.0,112.5,187.5,2812.5,0.16964285714285715,4.2105263157894735,3.827956989247312,Hard,6,charts/01 Pop\Doro no Bunzai de Watashi Dake no Taisetsu o Ubaouda Nante\Doro no Bunzai de Watashi Dake no Taisetsu o Ubaouda Nante.tja
193,117,65,9,2,1,7,1.7232142857142858,6,30.114583333333332,1,802.0806206597223,0.2849740932642487,2,2,225.0,112.5,187.5,2812.5,0.16964285714285715,1.5789473684210527,1.7526881720430108,Normal,5,charts/01 Pop\Doro no Bunzai de Watashi Dake no Taisetsu o Ubaouda Nante\Doro no Bunzai de Watashi Dake no Taisetsu o Ubaouda Nante.tja
122,73,39,8,2,1,7,1.0892857142857142,6,48.14049586776859,1,1181.476128679735,0.22131147540983606,2,2,225.0,112.5,187.5,2812.5,0.16964285714285715,1.0526315789473684,1.096774193548387,Easy,3,charts/01 Pop\Doro no Bunzai de Watashi Dake no Taisetsu o Ubaouda Nante\Doro no Bunzai de Watashi Dake no Taisetsu o Ubaouda Nante.tja
276,137,130,7,2,5,1,4.380952380952381,6,10.487272727272726,1,188.41711074380166,0.33695652173913043,13,0,126.32,121.37,124.07571428571427,1.2222244897959145,0.09523809523809523,7.5,4.052631578947368,Hard,5,charts/01 Pop\Dragon Night\Dragon Night.tja
166,65,44,38,19,6,1,2.634920634920635,6,18.163636363636364,1,290.6823140495868,0.23493975903614459,13,0,126.32,121.37,124.07571428571427,1.2222244897959145,0.09523809523809523,4.0,2.491228070175439,Normal,4,charts/01 Pop\Dragon Night\Dragon Night.tja
121,48,27,30,16,6,1,1.9206349206349207,6,25.241666666666667,1,397.9332638888889,0.2644628099173554,13,0,126.32,121.37,124.07571428571427,1.2222244897959145,0.09523809523809523,3.3333333333333335,1.7719298245614035,Easy,3,charts/01 Pop\Dragon Night\Dragon Night.tja
368,178,170,8,12,0,0,7.510204081632653,4,1.9073569482288828,1,2.710763314004856,0.5625,0,0,130.0,130.0,130.0,0.0,0.32653061224489793,9.625,6.484848484848484,Oni,8,charts/01 Pop\Dragostea Din Tei\Dragostea Din Tei.tja
251,127,112,7,5,0,0,5.122448979591836,4,2.8,1,4.199999999999998,0.6254980079681275,0,0,130.0,130.0,130.0,0.0,0.32653061224489793,6.25,4.575757575757576,Hard,5,charts/01 Pop\Dragostea Din Tei\Dragostea Din Tei.tja
146,113,29,3,1,1,0,2.979591836734694,5,4.827586206896552,2,11.618549346016648,0.2191780821917808,0,0,130.0,130.0,130.0,0.0,0.32653061224489793,3.625,2.6666666666666665,Normal,3,charts/01 Pop\Dragostea Din Tei\Dragostea Din Tei.tja
101,74,14,12,1,2,0,2.061224489795918,5,10.5,3,35.19,0.25742574257425743,0,0,130.0,130.0,130.0,0.0,0.32653061224489793,2.375,1.9090909090909092,Easy,3,charts/01 Pop\Dragostea Din Tei\Dragostea Din Tei.tja
427,199,205,3,20,2,0,8.211538461538462,5,5.71830985915493,3,31.779805594128153,0.6065573770491803,3,0,149.0,127.6,138.6125,65.04546875000003,0.15384615384615385,8.75,8.113636363636363,Edit,8,charts/01 Pop\Dramaturgy\Dramaturgy.tja
196,118,63,10,5,1,0,3.769230769230769,5,11.569230769230769,3,293.53751479289946,0.6173469387755102,3,0,149.0,127.6,138.6125,65.04546875000003,0.15384615384615385,5.0,3.5454545454545454,Oni,5,charts/01 Pop\Dramaturgy\Dramaturgy.tja
129,66,52,11,0,2,0,2.388888888888889,4,18.53125,1,548.0146484375,0.6744186046511628,3,0,149.0,140.0,144.5,11.25,0.14814814814814814,3.0,2.282608695652174,Hard,3,charts/01 Pop\Dramaturgy\Dramaturgy.tja
87,61,15,11,0,2,0,1.6111111111111112,4,28.3953488372093,1,830.029745808545,0.3563218390804598,3,0,149.0,140.0,144.5,11.25,0.14814814814814814,2.125,1.5217391304347827,Normal,2,charts/01 Pop\Dramaturgy\Dramaturgy.tja
59,43,5,11,0,2,0,1.0925925925925926,4,42.10344827586207,1,1480.6444708680144,0.1864406779661017,3,0,149.0,140.0,144.5,11.25,0.14814814814814814,1.625,1.0,Easy,2,charts/01 Pop\Dramaturgy\Dramaturgy.tja
488,195,260,19,14,3,0,7.176470588235294,5,6.363449691991787,3,66.1574320421303,0.4979508196721312,9,0,127.02,123.85,125.77599999999998,0.7953240000000014,0.23529411764705882,8.9375,6.634615384615385,Oni,7,charts/01 Pop\DREAMERS’ PARADISE\DREAMERS PARADISE.tja
341,204,117,14,6,5,1,5.014705882352941,6,8.964705882352941,3,130.62816608996542,0.3196480938416422,9,0,127.02,123.85,125.77599999999998,0.7953240000000014,0.23529411764705882,6.1875,4.653846153846154,Hard,6,charts/01 Pop\DREAMERS’ PARADISE\DREAMERS PARADISE.tja
125,73,43,7,2,10,1,1.838235294117647,6,24.532258064516128,6,1793.329604578564,0.368,9,0,127.02,123.85,125.77599999999998,0.7953240000000014,0.23529411764705882,1.25,2.019230769230769,Normal,4,charts/01 Pop\DREAMERS’ PARADISE\DREAMERS PARADISE.tja
82,58,16,6,2,10,1,1.2058823529411764,6,35.7037037037037,9,2520.356652949246,0.32926829268292684,9,0,127.02,123.85,125.77599999999998,0.7953240000000014,0.23529411764705882,1.0,1.2692307692307692,Easy,3,charts/01 Pop\DREAMERS’ PARADISE\DREAMERS PARADISE.tja
380,231,123,9,17,1,2,6.909090909090909,6,6.20844327176781,2,21.67422950271858,0.5026315789473684,0,0,118.0,118.0,118.0,0.0,0.2909090909090909,8.625,6.205128205128205,Oni,6,charts/01 Pop\Dreamin’ World\Dreamin World.tja
264,166,73,9,16,2,2,4.8,6,8.935361216730039,2,71.07947201781145,0.42424242424242425,0,0,118.0,118.0,118.0,0.0,0.2909090909090909,5.375,4.564102564102564,Hard,5,charts/01 Pop\Dreamin’ World\Dreamin World.tja
141,92,27,9,13,2,2,2.5636363636363635,6,16.85,2,313.5846428571429,0.3262411347517731,0,0,118.0,118.0,118.0,0.0,0.2909090909090909,3.0,2.3846153846153846,Normal,3,charts/01 Pop\Dreamin’ World\Dreamin World.tja
87,60,14,8,5,2,2,1.5818181818181818,6,27.41860465116279,3,448.08058409951303,0.3793103448275862,0,0,118.0,118.0,118.0,0.0,0.2909090909090909,1.8125,1.4871794871794872,Easy,2,charts/01 Pop\Dreamin’ World\Dreamin World.tja
243,133,101,7,2,4,0,7.59375,5,5.528925619834711,2,18.265692234137013,0.5925925925925926,0,0,74.0,74.0,74.0,0.0,0.25,9.25,7.041666666666667,Oni,7,charts/01 Pop\Dried Flower\Dried Flower.tja
164,98,55,10,1,4,0,5.125,5,8.208588957055214,2,28.96262561631977,0.4878048780487805,0,0,74.0,74.0,74.0,0.0,0.25,6.625,4.625,Hard,5,charts/01 Pop\Dried Flower\Dried Flower.tja
110,75,24,11,0,4,0,3.4375,4,12.275229357798166,6,73.575624947395,0.2636363636363636,0,0,74.0,74.0,74.0,0.0,0.25,4.875,2.9583333333333335,Normal,3,charts/01 Pop\Dried Flower\Dried Flower.tja
55,40,9,6,0,4,0,1.71875,4,24.444444444444443,12,303.8024691358024,0.2,0,0,74.0,74.0,74.0,0.0,0.25,2.625,1.4166666666666667,Easy,1,charts/01 Pop\Dried Flower\Dried Flower.tja
446,263,170,11,2,2,0,6.371428571428571,5,7.213483146067416,3,67.81734629465976,0.5762331838565022,12,0,172.5,144.9,149.0523076923077,57.964340828402364,0.2571428571428571,7.333333333333333,6.038461538461538,Oni,6,charts/01 Pop\Du Jia Kuai Le\Du Jia Kuai Le.tja
311,139,140,30,2,2,0,4.442857142857143,5,10.35483870967742,6,96.81602497398542,0.6430868167202572,12,0,172.5,144.9,149.0523076923077,57.964340828402364,0.2571428571428571,5.055555555555555,4.230769230769231,Hard,5,charts/01 Pop\Du Jia Kuai Le\Du Jia Kuai Le.tja
186,142,38,6,0,3,0,2.657142857142857,4,17.35135135135135,6,194.56303871439005,0.3655913978494624,12,0,172.5,144.9,149.0523076923077,57.964340828402364,0.2571428571428571,3.5,2.3653846153846154,Normal,5,charts/01 Pop\Du Jia Kuai Le\Du Jia Kuai Le.tja
116,90,21,5,0,3,0,1.6571428571428573,4,27.339130434782607,12,427.1110775047259,0.25,12,0,172.5,144.9,149.0523076923077,57.964340828402364,0.2571428571428571,2.111111111111111,1.5,Easy,3,charts/01 Pop\Du Jia Kuai Le\Du Jia Kuai Le.tja
544,287,232,17,8,0,0,8.5,4,5.6464088397790055,2,13.101492628430146,0.5441176470588235,0,0,128.0,128.0,128.0,0.0,0.125,9.375,8.375,Oni,8,charts/01 Pop\Eastern District\Eastern District.tja
387,158,100,69,60,0,0,6.046875,4,2.6476683937823835,1,1.865499744959596,0.7183462532299741,0,0,128.0,128.0,128.0,0.0,0.125,5.5,6.125,Hard,5,charts/01 Pop\Eastern District\Eastern District.tja
236,86,38,95,17,1,2,3.6875,6,2.174468085106383,1,2.297220461747396,0.3220338983050847,0,0,128.0,128.0,128.0,0.0,0.125,3.625,3.6964285714285716,Normal,4,charts/01 Pop\Eastern District\Eastern District.tja
141,41,33,63,4,2,2,2.203125,6,3.65,1,7.513214285714284,0.3971631205673759,0,0,128.0,128.0,128.0,0.0,0.125,1.5,2.3035714285714284,Easy,3,charts/01 Pop\Eastern District\Eastern District.tja
504,230,248,10,16,1,2,8.4,6,5.439363817097416,1,21.160836175788212,0.5158730158730159,0,2,130.0,130.0,130.0,0.0,0.13333333333333333,8.625,8.365384615384615,Oni,7,charts/01 Pop\Edison\Edison.tja
349,163,161,10,15,1,2,5.816666666666666,6,7.864942528735632,1,61.4731387898005,0.5415472779369628,0,2,130.0,130.0,130.0,0.0,0.13333333333333333,5.75,5.826923076923077,Hard,5,charts/01 Pop\Edison\Edison.tja
216,128,70,12,6,1,2,3.6,6,12.990697674418605,1,111.08828555976199,0.3333333333333333,0,2,130.0,130.0,130.0,0.0,0.13333333333333333,3.625,3.5961538461538463,Normal,4,charts/01 Pop\Edison\Edison.tja
129,96,18,12,3,1,2,2.15,6,22.65625,1,243.2568359375,0.16279069767441862,0,2,130.0,130.0,130.0,0.0,0.13333333333333333,1.875,2.1923076923076925,Easy,2,charts/01 Pop\Edison\Edison.tja
397,236,137,9,15,2,3,3.892156862745098,6,12.121212121212121,4,285.4196510560148,0.6272040302267002,0,0,218.0,218.0,218.0,0.0,0.0784313725490196,4.75,3.8191489361702127,Oni,6,charts/01 Pop\Egao ni Kanpai!\Egao ni Kanpai!.tja
298,161,110,11,16,4,2,2.9215686274509802,6,16.161616161616163,4,375.9738802163044,0.674496644295302,0,0,218.0,218.0,218.0,0.0,0.0784313725490196,2.75,2.9361702127659575,Hard,6,charts/01 Pop\Egao ni Kanpai!\Egao ni Kanpai!.tja
169,134,12,23,0,7,4,1.6568627450980393,5,28.571428571428573,12,822.5306122448981,0.21893491124260356,0,0,218.0,218.0,218.0,0.0,0.21568627450980393,1.5909090909090908,1.675,Normal,4,charts/01 Pop\Egao ni Kanpai!\Egao ni Kanpai!.tja
99,61,16,22,0,4,7,0.9801980198019802,5,48.48979591836735,24,1266.3723448563098,0.46464646464646464,0,0,218.0,218.0,218.0,0.0,0.07920792079207921,0.875,0.989247311827957,Easy,3,charts/01 Pop\Egao ni Kanpai!\Egao ni Kanpai!.tja
630,348,221,30,31,3,2,6.0576923076923075,6,7.917329093799682,3,112.67996997277837,0.44285714285714284,0,0,172.0,172.0,172.0,0.0,0.15384615384615385,8.1875,5.670454545454546,Oni,6,"charts/01 Pop\Everyday, Katyusha\Everyday, Katyusha.tja"
367,201,115,32,19,4,3,3.36697247706422,6,14.10655737704918,1,222.56514825763685,0.4141689373297003,0,0,172.0,172.0,172.0,0.0,0.14678899082568808,3.75,3.3010752688172045,Hard,4,"charts/01 Pop\Everyday, Katyusha\Everyday, Katyusha.tja"
213,150,44,18,1,4,3,1.9541284403669725,6,25.16509433962264,1,552.2321778212887,0.215962441314554,0,0,172.0,172.0,172.0,0.0,0.14678899082568808,1.6875,2.0,Normal,2,"charts/01 Pop\Everyday, Katyusha\Everyday, Katyusha.tja"
158,112,23,22,1,4,3,1.4495412844036697,6,34.18471337579618,1,686.813014726764,0.18354430379746836,0,0,172.0,172.0,172.0,0.0,0.14678899082568808,0.9375,1.5376344086021505,Easy,3,"charts/01 Pop\Everyday, Katyusha\Everyday, Katyusha.tja"
543,343,195,1,4,0,1,9.203389830508474,5,4.881918819188192,3,11.104138015549895,0.3885819521178637,0,0,140.0,140.0,140.0,0.0,0.2711864406779661,9.625,9.046511627906977,Oni,8,charts/01 Pop\EZ DO DANCE\EZ DO DANCE.tja
268,214,42,2,10,6,0,4.39344262295082,5,9.925093632958802,3,119.45506319348004,0.20522388059701493,0,0,140.0,140.0,140.0,0.0,0.26229508196721313,5.375,4.044444444444444,Hard,6,charts/01 Pop\EZ DO DANCE\EZ DO DANCE.tja
135,63,46,21,5,9,0,2.2131147540983607,5,20.26865671641791,6,351.22633103141015,0.22962962962962963,0,0,140.0,140.0,140.0,0.0,0.26229508196721313,2.75,2.022222222222222,Normal,4,charts/01 Pop\EZ DO DANCE\EZ DO DANCE.tja
97,54,25,17,1,9,0,1.5901639344262295,5,29.15625,6,468.8193359375,0.23711340206185566,0,0,140.0,140.0,140.0,0.0,0.26229508196721313,2.125,1.4,Easy,3,charts/01 Pop\EZ DO DANCE\EZ DO DANCE.tja
230,142,88,0,0,0,1,8.214285714285714,3,2.004366812227074,1,12.310024599073245,0.391304347826087,0,0,64.0,64.0,64.0,0.0,0.2857142857142857,9.0,7.9,Oni,6,charts/01 Pop\Fairy Tale\Fairy Tale.tja
158,108,50,0,0,1,1,5.642857142857143,4,8.394904458598726,3,150.3281269016999,0.379746835443038,0,0,64.0,64.0,64.0,0.0,0.2857142857142857,6.25,5.4,Hard,4,charts/01 Pop\Fairy Tale\Fairy Tale.tja
111,90,21,0,0,1,1,3.9642857142857144,4,12.00909090909091,3,226.6453719008265,0.18018018018018017,0,0,64.0,64.0,64.0,0.0,0.2857142857142857,4.375,3.8,Normal,4,charts/01 Pop\Fairy Tale\Fairy Tale.tja
75,66,9,0,0,1,1,2.6785714285714284,4,17.93243243243243,3,365.2251643535428,0.10666666666666667,0,0,64.0,64.0,64.0,0.0,0.2857142857142857,2.75,2.65,Easy,3,charts/01 Pop\Fairy Tale\Fairy Tale.tja
608,255,333,11,9,4,0,9.212121212121213,5,10.411861614497528,1,182.79577363488565,0.45723684210526316,0,1,244.0,244.0,244.0,0.0,0.12121212121212122,8.5,9.310344827586206,Oni,9,charts/01 Pop\Family Dondon\Family Dondon.tja
387,212,159,11,5,4,0,5.863636363636363,5,2.715025906735751,1,11.773712045960965,0.3488372093023256,1,0,244.0,122.0,183.0,3721.0,0.12121212121212122,6.875,5.724137931034483,Hard,6,charts/01 Pop\Family Dondon\Family Dondon.tja
170,92,56,19,3,7,1,2.5757575757575757,6,6.011834319526627,2,50.627078883792585,0.5647058823529412,1,0,244.0,122.0,183.0,3721.0,0.12121212121212122,3.25,2.4827586206896552,Normal,4,charts/01 Pop\Family Dondon\Family Dondon.tja
139,81,37,18,3,6,1,2.106060606060606,6,1.8405797101449275,1,3.7716866204578876,0.539568345323741,1,0,244.0,122.0,183.0,3721.0,0.12121212121212122,2.625,2.0344827586206895,Easy,4,charts/01 Pop\Family Dondon\Family Dondon.tja
423,237,172,2,12,5,0,8.134615384615385,5,5.786729857819905,2,11.755463713753057,0.5508274231678487,0,0,142.0,142.0,142.0,0.0,0.07692307692307693,8.25,8.125,Oni,8,charts/01 Pop\Family Party\Family Party.tja
323,189,120,8,6,2,0,6.211538461538462,5,7.416149068322981,3,14.932410015045715,0.5356037151702786,0,0,142.0,142.0,142.0,0.0,0.07692307692307693,6.25,6.208333333333333,Hard,6,charts/01 Pop\Family Party\Family Party.tja
186,125,33,20,8,0,0,3.576923076923077,4,13.167567567567568,6,72.9719211102995,0.3172043010752688,0,0,142.0,142.0,142.0,0.0,0.07692307692307693,5.0,3.4583333333333335,Normal,4,charts/01 Pop\Family Party\Family Party.tja
92,50,0,42,0,3,0,1.7692307692307692,3,26.10989010989011,12,160.1197922956165,0.2391304347826087,0,0,142.0,142.0,142.0,0.0,0.07692307692307693,1.75,1.7708333333333333,Easy,2,charts/01 Pop\Family Party\Family Party.tja
259,166,86,4,3,0,0,7.848484848484849,4,2.0387596899224807,1,1.982993810468121,0.525096525096525,0,0,106.0,106.0,106.0,0.0,0.24242424242424243,8.375,7.68,Oni,6,charts/01 Pop\Fang Kai Ni De Xin\Fang Kai Ni De Xin.tja
171,104,60,4,3,2,0,5.181818181818182,5,2.988235294117647,1,11.105743944636679,0.5789473684210527,0,0,106.0,106.0,106.0,0.0,0.24242424242424243,4.5,5.4,Hard,4,charts/01 Pop\Fang Kai Ni De Xin\Fang Kai Ni De Xin.tja
89,62,21,4,2,3,0,2.696969696969697,5,2.8636363636363638,1,7.276859504132232,0.38202247191011235,0,0,106.0,106.0,106.0,0.0,0.24242424242424243,2.25,2.84,Normal,4,charts/01 Pop\Fang Kai Ni De Xin\Fang Kai Ni De Xin.tja
67,53,3,10,1,3,0,2.0303030303030303,5,3.8181818181818183,1,9.05785123966942,0.22388059701492538,0,0,106.0,106.0,106.0,0.0,0.24242424242424243,1.75,2.12,Easy,3,charts/01 Pop\Fang Kai Ni De Xin\Fang Kai Ni De Xin.tja
503,245,256,1,1,8,0,7.7384615384615385,5,6.1195219123505975,2,46.065395787368466,0.4731610337972167,0,0,140.0,140.0,140.0,0.0,0.3076923076923077,8.4,7.444444444444445,Oni,8,charts/01 Pop\Favorite Days\Favorite Days.tja
331,197,130,3,1,8,0,4.940298507462686,5,9.309090909090909,3,94.49840220385674,0.31419939577039274,0,0,140.0,140.0,140.0,0.0,0.29850746268656714,6.3,4.361702127659575,Hard,7,charts/01 Pop\Favorite Days\Favorite Days.tja
173,140,30,2,1,8,0,2.582089552238806,5,17.86046511627907,6,285.74797187669003,0.2947976878612717,0,0,140.0,140.0,140.0,0.0,0.29850746268656714,3.45,2.2127659574468086,1,3,charts/01 Pop\Favorite Days\Favorite Days.tja
96,73,20,2,1,8,0,1.4328358208955223,5,32.33684210526316,12,622.0339058171744,0.34375,0,0,140.0,140.0,140.0,0.0,0.29850746268656714,2.1,1.148936170212766,0,2,charts/01 Pop\Favorite Days\Favorite Days.tja
418,221,186,7,4,2,0,8.038461538461538,5,5.5443645083932855,2,11.624530591354254,0.5789473684210527,0,0,129.0,129.0,129.0,0.0,0.3076923076923077,9.3125,7.472222222222222,Oni,7,charts/01 Pop\Feel Special\Feel Special.tja
266,162,89,13,2,3,1,5.115384615384615,6,8.70188679245283,2,63.36395870416517,0.4548872180451128,0,0,129.0,129.0,129.0,0.0,0.3076923076923077,6.875,4.333333333333333,Hard,5,charts/01 Pop\Feel Special\Feel Special.tja
160,96,49,13,2,3,2,3.076923076923077,6,14.515723270440251,3,157.3818282504648,0.24375,0,0,129.0,129.0,129.0,0.0,0.3076923076923077,4.75,2.3333333333333335,Normal,4,charts/01 Pop\Feel Special\Feel Special.tja
91,52,24,13,2,2,2,1.75,6,25.977777777777778,5,531.643950617284,0.32967032967032966,0,0,129.0,129.0,129.0,0.0,0.3076923076923077,2.875,1.25,Easy,2,charts/01 Pop\Feel Special\Feel Special.tja
290,201,65,16,8,5,0,6.170212765957447,5,7.743944636678201,3,84.28045641215981,0.4862068965517241,0,2,113.0,113.0,113.0,0.0,0.1702127659574468,6.75,6.051282051282051,Oni,5,charts/01 Pop\FIREWORKS\FIREWORKS.tja
212,132,63,12,5,5,0,4.51063829787234,5,3.5355450236966823,1,23.27243323375485,0.5660377358490566,0,2,113.0,113.0,113.0,0.0,0.1702127659574468,2.75,4.871794871794871,Hard,5,charts/01 Pop\FIREWORKS\FIREWORKS.tja
121,79,32,6,4,5,0,2.574468085106383,5,2.85,1,10.627499999999998,0.512396694214876,0,2,113.0,113.0,113.0,0.0,0.1702127659574468,1.5,2.7948717948717947,Normal,4,charts/01 Pop\FIREWORKS\FIREWORKS.tja
99,82,13,3,1,3,0,2.106382978723404,5,3.5510204081632653,2,11.96168263223657,0.24242424242424243,0,2,113.0,113.0,113.0,0.0,0.1702127659574468,1.5,2.230769230769231,Easy,3,charts/01 Pop\FIREWORKS\FIREWORKS.tja
281,148,112,11,10,5,2,5.62,6,8.55,3,105.93321428571427,0.5195729537366548,0,0,110.0,110.0,110.0,0.0,0.16,5.125,5.714285714285714,Oni,5,charts/01 Pop\Flower Song\Flower Song.tja
199,114,61,17,7,9,3,3.98,6,12.090909090909092,3,191.7190082644628,0.507537688442211,0,0,110.0,110.0,110.0,0.0,0.16,3.875,4.0,Hard,5,charts/01 Pop\Flower Song\Flower Song.tja
117,69,36,12,0,5,2,2.34,5,20.637931034482758,6,451.4206302021404,0.4358974358974359,0,0,110.0,110.0,110.0,0.0,0.16,2.25,2.357142857142857,Normal,3,charts/01 Pop\Flower Song\Flower Song.tja
84,49,18,14,3,6,3,1.68,6,28.337349397590362,12,684.7054724923792,0.30952380952380953,0,0,110.0,110.0,110.0,0.0,0.16,1.75,1.6666666666666667,Easy,2,charts/01 Pop\Flower Song\Flower Song.tja
309,159,119,24,7,1,3,5.722222222222222,6,8.35064935064935,1,68.97444763029179,0.23300970873786409,0,0,131.0,131.0,131.0,0.0,0.1111111111111111,5.0,5.8125,Oni,5,charts/01 Pop\Flying Get\Flying Get.tja
246,134,91,16,5,1,2,4.555555555555555,6,10.457142857142857,1,143.35020408163265,0.21138211382113822,0,0,131.0,131.0,131.0,0.0,0.1111111111111111,4.666666666666667,4.541666666666667,Hard,5,charts/01 Pop\Flying Get\Flying Get.tja
124,90,20,13,1,7,1,2.2962962962962963,6,21.951219512195124,1,407.70493753718023,0.23387096774193547,0,0,131.0,131.0,131.0,0.0,0.1111111111111111,2.1666666666666665,2.3125,Normal,3,charts/01 Pop\Flying Get\Flying Get.tja
